src,dst,dist
"v53355","v53958",51
"v53359","v4683",7
"v53360","v6642",10
"v53360","v10413",12
"v53360","v32575",62
"v53360","v40659",48
"v53360","v51606",35
"v53360","v53432",63
"v53360","v53433",83
"v53360","v53434",15
"v53360","v53435",74
"v53363","v38",21
"v53363","v50671",40
"v53363","v50828",88
"v53363","v51626",62
"v53363","v52571",31
"v53363","v52830",70
"v53363","v54102",54
"v53363","v54103",27
"v53363","v54104",86
"v53363","v54105",99
"v53365","v5875",82
"v53365","v11161",43
"v53365","v14185",56
"v53365","v15855",41
"v53365","v15864",99
"v53365","v33320",53
"v53365","v48916",64
"v53365","v52116",71
"v53365","v52484",67
"v53365","v54084",34
"v53371","v27577",36
"v53371","v29401",50
"v53371","v36724",19
"v53371","v39459",9
"v53371","v49891",27
"v53371","v52909",99
"v53371","v53139",69
"v53371","v53385",3
"v53371","v54054",96
"v53371","v54055",71
"v53377","v86",45
"v53377","v1615",78
"v53377","v11099",43
"v53377","v45716",51
"v53377","v46399",69
"v53377","v47423",40
"v53377","v49008",61
"v53377","v54695",94
"v53377","v54696",26
"v53377","v54697",73
"v53381","v14957",64
"v53381","v16396",59
"v53381","v16501",36
"v53381","v38132",96
"v53381","v47851",25
"v53381","v53624",70
"v53381","v53625",78
"v53381","v53626",42
"v53381","v53627",69
"v53381","v53628",86
"v53385","v12125",14
"v53385","v37393",6
"v53385","v42778",100
"v53385","v50553",18
"v53385","v52006",58
"v53385","v53383",23
"v53385","v53394",85
"v53392","v1728",10
"v53392","v4178",18
"v53392","v4591",13
"v53392","v4593",28
"v53392","v4596",75
"v53392","v7296",12
"v53392","v7438",73
"v53392","v8367",80
"v53392","v11658",15
"v53392","v13392",7
"v53396","v1737",49
"v53396","v6497",16
"v53396","v10614",89
"v53396","v13069",71
"v53396","v47723",89
"v53396","v51693",43
"v53396","v53771",68
"v53396","v53772",47
"v53396","v53773",77
"v53396","v53774",16
"v53406","v19",84
"v53406","v528",8
"v53406","v1318",92
"v53406","v2810",32
"v53406","v37041",14
"v53406","v54560",14
"v53406","v54561",85
"v53406","v54562",39
"v53406","v54563",41
"v53406","v54564",92
"v53414","v7065",84
"v53414","v11495",81
"v53414","v33721",37
"v53414","v40286",14
"v53414","v49674",57
"v53414","v50915",37
"v53414","v52853",64
"v53414","v53457",62
"v53414","v53458",76
"v53415","v4636",77
"v53415","v8411",89
"v53415","v11205",3
"v53415","v22256",8
"v53415","v31415",6
"v53415","v32357",52
"v53415","v35688",82
"v53415","v40595",59
"v53415","v53459",2
"v53416","v1553",14
"v53416","v8389",17
"v53416","v12042",72
"v53416","v16188",15
"v53416","v28866",72
"v53416","v53460",76
"v53416","v53461",41
"v53416","v53462",36
"v53416","v53463",67
"v53416","v53464",30
"v53420","v32367",52
"v53420","v50035",39
"v53423","v3977",89
"v53423","v16034",75
"v53423","v20571",18
"v53423","v24447",40
"v53423","v33881",46
"v53423","v44274",33
"v53423","v48090",25
"v53423","v50971",3
"v53423","v53600",82
"v53424","v22569",62
"v53424","v54010",46
"v53426","v56644",67
"v53427","v559",69
"v53427","v2428",51
"v53427","v3097",13
"v53427","v3708",67
"v53427","v4839",58
"v53427","v4990",24
"v53427","v5587",9
"v53427","v8225",51
"v53427","v8228",37
"v53427","v8302",47
"v53430","v33615",96
"v53430","v35066",55
"v53430","v40387",56
"v53430","v50782",40
"v53430","v53565",40
"v53430","v54220",45
"v53430","v54221",79
"v53430","v54222",22
"v53430","v54223",72
"v53430","v54224",68
"v53434","v4039",20
"v53434","v19063",86
"v53434","v25850",69
"v53434","v30100",58
"v53434","v30241",27
"v53434","v41696",96
"v53434","v43635",12
"v53434","v46411",31
"v53434","v54529",2
"v53434","v54530",77
"v53435","v9491",62
"v53435","v29987",29
"v53435","v41901",36
"v53435","v42888",64
"v53435","v48840",45
"v53435","v50791",91
"v53435","v52624",99
"v53435","v54533",65
"v53435","v54534",26
"v53438","v3310",20
"v53438","v5538",5
"v53438","v9721",82
"v53438","v21084",55
"v53438","v23713",69
"v53438","v33756",65
"v53438","v37392",97
"v53438","v39656",98
"v53438","v48594",65
"v53438","v55139",23
"v53440","v5600",58
"v53440","v14147",12
"v53440","v26728",75
"v53440","v32974",39
"v53440","v52610",62
"v53440","v53349",60
"v53440","v54366",15
"v53440","v54367",3
"v53440","v54368",17
"v53440","v54369",73
"v53445","v17241",22
"v53445","v20786",66
"v53445","v43360",20
"v53445","v50821",64
"v53445","v54370",12
"v53445","v54371",51
"v53445","v54372",69
"v53445","v54373",14
"v53445","v54374",94
"v53450","v2755",83
"v53450","v10429",33
"v53450","v30549",19
"v53450","v31743",1
"v53450","v41705",36
"v53450","v53649",38
"v53450","v54225",86
"v53450","v54226",24
"v53450","v54227",9
"v53450","v54228",15
"v53459","v14998",46
"v53459","v57954",70
"v53459","v59478",46
"v53459","v60693",99
"v53459","v60763",15
"v53459","v60764",74
"v53459","v60765",1
"v53459","v60766",54
"v53459","v60767",31
"v53460","v1612",87
"v53460","v3403",77
"v53460","v22719",24
"v53460","v28089",43
"v53460","v36165",53
"v53460","v39917",27
"v53460","v40659",97
"v53460","v41475",93
"v53460","v53648",97
"v53460","v53824",93
"v53466","v4114",73
"v53467","v6158",6
"v53467","v23672",7
"v53467","v54359",10
"v53467","v57184",25
"v53467","v57229",59
"v53467","v57813",50
"v53467","v58728",76
"v53467","v58729",24
"v53467","v58730",3
"v53467","v58731",26
"v53469","v203",36
"v53469","v52527",74
"v53472","v14761",35
"v53472","v35141",17
"v53472","v42003",23
"v53472","v44426",61
"v53472","v45687",26
"v53472","v50461",88
"v53472","v52284",97
"v53472","v53584",94
"v53472","v53585",28
"v53472","v53586",42
"v53483","v32974",82
"v53483","v53310",42
"v53495","v639",15
"v53495","v2177",95
"v53495","v2327",30
"v53495","v9583",73
"v53495","v21741",82
"v53495","v29419",84
"v53495","v35655",10
"v53495","v35656",67
"v53495","v35658",100
"v53502","v54084",82
"v53504","v2881",79
"v53504","v9372",65
"v53504","v10998",23
"v53504","v12347",65
"v53504","v19495",15
"v53504","v39543",91
"v53504","v42027",100
"v53504","v54138",14
"v53504","v54139",5
"v53504","v54140",18
"v53507","v7580",99
"v53507","v13754",71
"v53507","v23076",6
"v53507","v29130",64
"v53507","v38049",76
"v53507","v48742",55
"v53507","v53003",26
"v53507","v54612",69
"v53507","v54613",29
"v53507","v54614",83
"v53511","v907",73
"v53511","v11294",15
"v53511","v19271",99
"v53511","v21785",92
"v53511","v22030",95
"v53511","v40626",3
"v53511","v53704",8
"v53511","v53705",61
"v53511","v53706",28
"v53511","v53707",81
"v53512","v4491",51
"v53512","v8773",60
"v53512","v25631",13
"v53512","v26760",9
"v53512","v35840",78
"v53512","v38648",18
"v53512","v53708",73
"v53512","v53709",11
"v53512","v53710",65
"v53512","v53711",56
"v53513","v4149",20
"v53513","v5294",6
"v53513","v7721",54
"v53513","v9564",28
"v53513","v9644",77
"v53513","v34871",98
"v53513","v42011",84
"v53513","v54275",14
"v53513","v54276",17
"v53513","v54277",32
"v53516","v4796",90
"v53516","v16422",70
"v53516","v16511",65
"v53516","v28385",13
"v53516","v40212",32
"v53516","v41606",68
"v53516","v54386",63
"v53516","v54387",84
"v53516","v54388",86
"v53516","v54389",61
"v53518","v1",25
"v53518","v54390",6
"v53522","v3870",14
"v53522","v7533",96
"v53522","v19023",3
"v53522","v19617",73
"v53522","v20969",61
"v53522","v24015",68
"v53522","v33111",1
"v53522","v55414",40
"v53522","v55415",89
"v53522","v55416",98
"v53524","v7224",38
"v53524","v7713",89
"v53524","v8566",78
"v53524","v14331",84
"v53524","v14594",8
"v53524","v15514",33
"v53524","v33463",2
"v53524","v40506",85
"v53524","v53940",89
"v53524","v53941",27
"v53525","v6642",77
"v53525","v37426",23
"v53525","v40005",76
"v53525","v45370",12
"v53525","v50305",5
"v53525","v51241",35
"v53525","v53737",64
"v53525","v53942",79
"v53525","v53943",22
"v53525","v53944",54
"v53529","v16888",61
"v53529","v20545",27
"v53529","v21741",47
"v53529","v23476",49
"v53529","v30152",64
"v53529","v30154",81
"v53529","v36664",90
"v53529","v53945",76
"v53529","v53946",57
"v53531","v30330",39
"v53531","v49158",66
"v53531","v54182",80
"v53531","v54183",99
"v53531","v54184",43
"v53531","v54185",75
"v53531","v54186",26
"v53535","v28801",80
"v53535","v33596",6
"v53535","v37478",98
"v53535","v41766",23
"v53535","v52282",98
"v53535","v54296",70
"v53535","v54297",27
"v53535","v54298",76
"v53535","v54299",95
"v53535","v54300",21
"v53541","v4491",99
"v53541","v28898",50
"v53541","v52940",37
"v53541","v55364",16
"v53541","v55383",3
"v53541","v55384",48
"v53541","v55385",97
"v53541","v55386",44
"v53541","v55387",11
"v53544","v1371",11
"v53544","v5417",76
"v53544","v20658",53
"v53544","v30909",31
"v53544","v44006",14
"v53544","v54144",10
"v53544","v54176",39
"v53544","v54177",37
"v53544","v54178",71
"v53544","v54179",60
"v53549","v4237",70
"v53549","v13594",34
"v53549","v20822",70
"v53549","v49953",83
"v53549","v53897",24
"v53549","v53898",34
"v53549","v53899",57
"v53549","v53900",89
"v53550","v34461",97
"v53550","v35383",36
"v53550","v41215",19
"v53550","v45466",98
"v53550","v46120",55
"v53550","v53048",4
"v53550","v53244",25
"v53550","v53901",26
"v53550","v53902",15
"v53550","v53903",69
"v53553","v5694",10
"v53553","v13114",92
"v53553","v31050",29
"v53553","v32947",90
"v53553","v32949",68
"v53553","v42165",66
"v53553","v42771",15
"v53553","v47587",75
"v53553","v48264",4
"v53553","v53904",83
"v53554","v2074",77
"v53554","v39838",39
"v53554","v46620",85
"v53554","v49127",84
"v53554","v49912",100
"v53554","v50153",1
"v53554","v50581",21
"v53554","v51041",79
"v53554","v53905",63
"v53554","v53906",72
"v53555","v53573",6
"v53557","v53861",46
"v53557","v53862",65
"v53557","v53863",59
"v53559","v10702",67
"v53559","v14085",54
"v53559","v27701",92
"v53559","v43608",40
"v53559","v49130",71
"v53559","v51915",32
"v53559","v52605",22
"v53559","v55170",40
"v53559","v55546",79
"v53559","v55558",47
"v53563","v5505",16
"v53563","v8603",24
"v53563","v10756",44
"v53563","v14986",28
"v53563","v20384",100
"v53563","v44686",72
"v53563","v51822",57
"v53563","v53786",88
"v53563","v53974",31
"v53563","v53975",8
"v53566","v13317",20
"v53566","v19741",8
"v53566","v24402",26
"v53566","v24965",83
"v53566","v24969",48
"v53566","v41942",76
"v53566","v51288",81
"v53566","v54419",87
"v53566","v54420",85
"v53568","v15613",32
"v53568","v19622",94
"v53568","v53595",84
"v53568","v54421",26
"v53568","v54422",86
"v53568","v54423",21
"v53568","v54424",36
"v53568","v54425",82
"v53568","v54426",54
"v53568","v54427",67
"v53574","v281",44
"v53574","v2970",19
"v53574","v3035",42
"v53574","v4414",76
"v53574","v20602",39
"v53574","v23665",43
"v53574","v45910",23
"v53574","v54887",52
"v53574","v54888",52
"v53574","v54889",21
"v53576","v3925",72
"v53576","v19104",75
"v53576","v19758",69
"v53576","v25905",21
"v53576","v27357",87
"v53576","v29023",46
"v53576","v53863",100
"v53576","v56852",79
"v53576","v59156",66
"v53576","v59808",75
"v53579","v28153",40
"v53579","v31742",72
"v53579","v31743",50
"v53579","v41705",74
"v53579","v43685",32
"v53579","v48464",5
"v53579","v51321",32
"v53579","v52743",100
"v53579","v53657",86
"v53579","v53658",39
"v53590","v2817",31
"v53594","v7275",69
"v53596","v4267",26
"v53596","v8231",63
"v53596","v15729",64
"v53596","v28218",29
"v53596","v46474",25
"v53596","v53498",49
"v53596","v53981",24
"v53596","v53982",29
"v53596","v53983",65
"v53613","v2327",40
"v53613","v4601",7
"v53613","v29294",77
"v53613","v31425",31
"v53613","v39120",9
"v53613","v40301",73
"v53613","v42718",71
"v53613","v49673",96
"v53613","v53834",31
"v53614","v11269",76
"v53614","v25693",26
"v53614","v32824",69
"v53614","v49865",7
"v53614","v50860",81
"v53614","v52239",87
"v53614","v53835",89
"v53614","v53836",99
"v53614","v53837",85
"v53614","v53838",2
"v53630","v898",21
"v53630","v6104",86
"v53630","v12133",83
"v53630","v19700",37
"v53630","v32240",68
"v53630","v44877",94
"v53630","v44922",12
"v53630","v50185",97
"v53630","v54059",52
"v53630","v54060",50
"v53633","v39116",98
"v53633","v52554",68
"v53633","v54013",23
"v53636","v17806",77
"v53636","v19647",55
"v53636","v22212",10
"v53636","v26158",3
"v53636","v53170",41
"v53636","v53714",9
"v53636","v53715",23
"v53636","v53716",13
"v53636","v53717",38
"v53636","v53718",42
"v53640","v56062",87
"v53641","v23826",68
"v53641","v53724",71
"v53642","v11777",8
"v53642","v12693",2
"v53642","v21878",50
"v53642","v36435",4
"v53642","v44655",44
"v53642","v47366",9
"v53642","v50704",83
"v53642","v53024",34
"v53642","v54165",52
"v53642","v54166",30
"v53652","v18481",50
"v53652","v30132",6
"v53652","v30844",30
"v53652","v33044",82
"v53652","v44534",32
"v53652","v52139",44
"v53652","v55354",79
"v53652","v55566",50
"v53652","v55567",35
"v53652","v55568",57
"v53653","v3515",51
"v53653","v11572",10
"v53653","v24872",26
"v53653","v31444",90
"v53653","v33733",32
"v53653","v34581",77
"v53653","v34737",92
"v53653","v38694",55
"v53653","v55078",92
"v53653","v55079",90
"v53662","v3635",7
"v53662","v7195",71
"v53662","v14541",34
"v53662","v24753",81
"v53662","v29569",48
"v53662","v34151",12
"v53662","v45523",25
"v53662","v52414",57
"v53662","v54119",96
"v53662","v54120",49
"v53666","v22212",51
"v53666","v39050",81
"v53666","v43816",23
"v53666","v44666",64
"v53666","v44942",49
"v53666","v49269",78
"v53666","v52899",65
"v53666","v55258",15
"v53666","v55259",20
"v53669","v2536",16
"v53669","v7539",65
"v53669","v20968",47
"v53669","v22395",75
"v53669","v23611",13
"v53669","v53117",73
"v53669","v55072",64
"v53669","v55411",99
"v53669","v55412",38
"v53669","v55413",85
"v53671","v17187",61
"v53671","v30796",36
"v53671","v35153",29
"v53671","v36538",93
"v53671","v39617",71
"v53671","v41376",70
"v53671","v45421",11
"v53671","v54302",10
"v53671","v54303",56
"v53673","v19637",82
"v53673","v42445",57
"v53673","v46668",27
"v53673","v49725",98
"v53673","v49747",6
"v53673","v52856",96
"v53673","v53167",11
"v53673","v54025",86
"v53673","v54026",67
"v53673","v54027",18
"v53675","v7174",4
"v53675","v10253",20
"v53675","v14822",3
"v53675","v23208",35
"v53675","v38391",43
"v53675","v48679",72
"v53675","v51099",83
"v53675","v53897",25
"v53675","v54535",15
"v53675","v54536",10
"v53680","v20513",2
"v53680","v27778",35
"v53680","v32124",86
"v53680","v32523",70
"v53680","v35420",13
"v53680","v44427",78
"v53680","v53686",65
"v53680","v56125",63
"v53680","v56126",39
"v53682","v5185",26
"v53682","v11258",28
"v53682","v35057",1
"v53682","v38497",63
"v53682","v48145",85
"v53682","v48317",47
"v53682","v51933",17
"v53682","v56127",33
"v53682","v56128",13
"v53682","v56129",4
"v53683","v450",41
"v53683","v509",70
"v53683","v14113",68
"v53683","v17121",16
"v53683","v35470",62
"v53683","v44432",71
"v53683","v45109",94
"v53683","v54318",4
"v53683","v56130",20
"v53683","v56131",67
"v53685","v3267",10
"v53685","v30167",91
"v53685","v35420",15
"v53685","v42333",5
"v53685","v42752",88
"v53685","v45778",31
"v53685","v47725",11
"v53685","v56132",54
"v53685","v56133",56
"v53685","v56134",30
"v53686","v289",98
"v53686","v7623",44
"v53686","v11866",93
"v53686","v25113",94
"v53686","v32904",81
"v53686","v39759",56
"v53686","v42984",46
"v53686","v56135",29
"v53686","v56136",57
"v53686","v56137",20
"v53688","v17146",5
"v53688","v18182",9
"v53688","v37550",46
"v53688","v39681",14
"v53688","v44285",26
"v53688","v47259",80
"v53688","v56140",57
"v53688","v56141",70
"v53688","v56142",69
"v53688","v56143",8
"v53690","v3267",65
"v53690","v8766",51
"v53690","v31400",11
"v53690","v49723",69
"v53690","v50899",86
"v53690","v52269",95
"v53690","v55945",5
"v53690","v56144",31
"v53690","v56145",49
"v53691","v7108",54
"v53691","v10952",21
"v53691","v11649",37
"v53691","v13697",13
"v53691","v43776",44
"v53691","v48705",51
"v53691","v54344",72
"v53691","v56146",7
"v53691","v56147",80
"v53691","v56148",58
"v53697","v4428",31
"v53697","v26876",78
"v53697","v36190",71
"v53697","v54392",70
"v53697","v55417",34
"v53697","v55418",14
"v53697","v55419",63
"v53697","v55420",20
"v53697","v55421",1
"v53697","v55422",13
"v53715","v2033",54
"v53715","v4186",51
"v53715","v20231",75
"v53715","v26146",37
"v53715","v28928",54
"v53715","v32007",32
"v53715","v51674",61
"v53715","v51748",57
"v53715","v54777",69
"v53715","v55396",82
"v53716","v30261",56
"v53716","v35399",73
"v53716","v54648",3
"v53716","v56091",75
"v53716","v56092",22
"v53716","v56093",64
"v53716","v56094",39
"v53716","v56095",79
"v53716","v56096",72
"v53716","v56097",18
"v53719","v10247",59
"v53719","v15587",16
"v53719","v20343",100
"v53719","v45982",49
"v53719","v47873",43
"v53719","v55752",78
"v53719","v55753",36
"v53720","v32423",88
"v53720","v38440",11
"v53720","v42546",94
"v53720","v47240",70
"v53720","v53916",2
"v53720","v54045",33
"v53720","v55039",41
"v53720","v55754",46
"v53720","v55755",99
"v53721","v3334",88
"v53721","v3787",42
"v53721","v23802",90
"v53721","v32154",7
"v53721","v37792",11
"v53721","v45392",6
"v53721","v45448",53
"v53721","v53031",100
"v53721","v55756",27
"v53721","v55757",98
"v53723","v11358",21
"v53723","v17920",98
"v53723","v31422",28
"v53723","v35675",99
"v53723","v38795",4
"v53723","v39281",44
"v53723","v55048",29
"v53723","v55758",75
"v53723","v55759",52
"v53723","v55760",76
"v53724","v14145",93
"v53730","v537",26
"v53730","v1638",72
"v53730","v3809",11
"v53730","v5303",31
"v53730","v6336",66
"v53730","v35884",53
"v53730","v51066",47
"v53730","v51603",1
"v53730","v51764",46
"v53730","v51784",66
"v53734","v53766",77
"v53737","v18860",91
"v53737","v44259",67
"v53745","v1105",17
"v53745","v5580",91
"v53745","v16983",76
"v53745","v18231",65
"v53745","v27139",66
"v53745","v48345",42
"v53745","v51208",82
"v53745","v53505",94
"v53745","v54323",37
"v53745","v54324",4
"v53748","v50582",68
"v53750","v1220",1
"v53750","v6170",40
"v53750","v11686",46
"v53750","v12395",49
"v53750","v13363",7
"v53750","v28153",83
"v53750","v31742",90
"v53750","v35023",29
"v53750","v45894",57
"v53750","v54056",51
"v53756","v453",37
"v53756","v454",22
"v53756","v2837",59
"v53756","v5702",94
"v53756","v7206",52
"v53756","v7207",9
"v53756","v8225",8
"v53756","v8228",56
"v53756","v8230",9
"v53756","v8302",36
"v53757","v1715",21
"v53757","v10588",81
"v53757","v28705",62
"v53757","v48414",31
"v53757","v51303",32
"v53757","v51916",25
"v53757","v54005",61
"v53757","v55055",52
"v53757","v55069",90
"v53758","v55070",91
"v53759","v27139",7
"v53759","v30036",34
"v53759","v33524",90
"v53759","v33633",95
"v53759","v39289",69
"v53759","v48511",3
"v53759","v50935",51
"v53759","v51859",19
"v53759","v55433",51
"v53759","v55434",25
"v53766","v31807",31
"v53766","v48820",3
"v53766","v53938",65
"v53766","v53939",66
"v53769","v31178",61
"v53769","v43754",6
"v53770","v850",39
"v53770","v1185",14
"v53770","v5770",54
"v53770","v10296",25
"v53770","v14350",84
"v53770","v39718",70
"v53770","v41290",76
"v53770","v52671",38
"v53770","v55227",86
"v53770","v55274",26
"v53771","v14137",62
"v53771","v37502",86
"v53771","v37632",86
"v53771","v46089",62
"v53771","v48699",36
"v53771","v54064",88
